text,date,user_location
"Gue sih berharap Dukun rara yg katanya IT WORKED  di #IndonesianGP go to Formula E Pak @aniesbaswedan ,supaya makin… https://t.co/dPnXMM4pif",2022-03-21 16:16:34,
"Balapan Formula E Jakarta Dinilai Tak Perlu Pakai Pawang Hujan, Ini Alasannya
https://t.co/1v0Nsm55wU",2022-03-21 16:13:44,
"@Lady_Zeebo Lah emang nanti saat Formula E jadi digelar...( Itu klo jadi ya...) 😂😂

Indonesia, khususnya jakarta, u… https://t.co/GjUQvRF1pd",2022-03-21 16:02:59,
"@Lady_Zeebo Ga tau nanti klw formula e sudah ada di jakarta  , apa kasusnya sama dngn yg ada di mandalika, ?? Klw i… https://t.co/UAR1Hfneag",2022-03-21 15:59:52,
"@Mdy_Asmara1701 Seolah formula e jd harapan jakarta 
. Woyyy banjir gmn ??? 
Dp nol manaaa ? Ok oce manaaaa . Formu… https://t.co/Uqtl91ppPL",2022-03-21 15:47:24,"Cikampek, Indonesia"
Pembangunan Sirkuit Formula E Jakarta Melibatkan Lebih dari 400 Pekerja Konstruksi - Seputar Cibubur https://t.co/GKnDxsbmR9,2022-03-21 15:29:49,Arundina lurus terus
@_ekokuntadhi Orang kontet mah bebas mau ke akhirat silahkan duluan. Gue mah kudu lihat formula E digelar di Jakarta.,2022-03-21 15:29:35,"Jakarta, Indonesia "
"@Lady_Zeebo Basi narasi pecah belah, nnti formula e di Jakarta mau tau gw lu komen apa",2022-03-21 15:22:43,
"Balapan Formula E Jakarta Dinilai Tak Perlu Pakai Pawang Hujan, Ini Alasannya
https://t.co/neHE48V7dQ",2022-03-21 15:21:35,Indonesia
@Cintada16 Formula E Jakarta Pakai Pawang Rawa !.,2022-03-21 15:20:17,Jakarta-Indonesia
"Kita do'akan sja Formula E berjalan dgn baik. Jika Formula E berhasil, kita turut bangga. Dan anggap saja itu sebag… https://t.co/7HbWhD6Ax8",2022-03-21 15:17:04,"DKI Jakarta, Indonesia"
"Viral Pawang Hujan di MotoGP Mandalika, Formula E Jakarta Akan Gunakan Juga? Begini Kata Wagub Riza 
#pawanghujan… https://t.co/472RxVMR47",2022-03-21 15:13:46,"Depok, Jawa Barat"
"Udah engga sabar menanti Formula E , pasti Akan membawa keberkahan untuk Jakarta dan Indonesia. Jakarta semakin maj… https://t.co/VCID5HOVYF",2022-03-21 15:08:45,"Jakarta, Indonesia"
Pembangunan Sirkuit Formula E Capai 80 Persen https://t.co/R2cnz74JMh,2022-03-21 14:55:25,
@kurawa @jokowi Mau narsis lagi tp maaf Formula E tidak menerima dukun pawang hujan.. Jakarta lebih mengandalkan il… https://t.co/gmJ4Iqc3qK,2022-03-21 14:54:18,"Pedes, Indonesia"
Wagub DKI Isyaratkan Tak Pakai Pawang Hujan saat Formula E Jakarta https://t.co/PPnkStbAeB,2022-03-21 14:48:58,Jakarta
"Pawang hujan sudah bekerja di MotoGP Mandalika, kita tunggu Pawang Anggaran untuk Formula e Jakarta. https://t.co/ECoGwJZnyK",2022-03-21 14:40:22,"Pematang Siantar, Indonesia"
@keepithink_crab @_ekokuntadhi Kabarnya formula E Jakarta itu bakal dibongkar setelah acara. Kaget kan dengernya?,2022-03-21 14:33:15,
"Wagub DKI: Pembangunan Sirkuit Formula E Jakarta Capai 80%

#inilahcom #inilahdotcom
https://t.co/012bG3piuH",2022-03-21 14:30:00,"Jakarta, Indonesia"
"@denkmit 👍👍🙏🏻🙌
C U at Jakarta Formula E.",2022-03-21 14:21:05,
"MotoGP Mandalika membutuhkan Pawang hujan....
Formula E Jakarta membutuhkan Pawang buzzer.....@dennyindrayana… https://t.co/SSB8x8IlfL",2022-03-21 14:12:03,Jakarta Indonesia
"Lintasan balap Formula E akan terus dipertahankan meski acaranya telah berakhir. Dengan begitu, Ancol bisa menjadi… https://t.co/C72LqMsPLW",2022-03-21 14:11:15,
"@Dennysiregar7 @SBYudhoyono Ahhh monyong 
Bknya migor yg lu Taekin ...
Masalah dukun LG
MotoGP klo engga formula E… https://t.co/wezDEsImcj",2022-03-21 14:09:43,
"Menyontoh Sukses MotoGP Mandalika, GenPi DKI Serukan Warga Jakarta Sukseskan Formula E https://t.co/IwKKst8yU1",2022-03-21 14:04:10,
"@pksejahtera Yang Penting, Jakarta Tetap Akan Tenggelam. Formula E Gak Sukses. https://t.co/P7jw2NSJO1",2022-03-21 14:02:43,
"Sebut MotoGP Mandalika perlu Pawang Hujan  PSI : Formula E Jakarta Perlu Pawang Anggaran utk usir tuyul..
Kalo itu… https://t.co/XN0444R9fl",2022-03-21 13:52:23,"DKI Jakarta, Indonesia"
@KangNanooo Wow pembalap Formula 1 pindah ke Formula E ... Sadis ... Formula E #the Great Racing on the World in Ja… https://t.co/SfdR83iVI0,2022-03-21 13:49:26,DKI Jakarta
"Baru tau!
Ternyata Formula E bukan dilaksanakan di Jakarta tapi di Akherat.  Jadi yg mau nonton silahkan ke akhirat… https://t.co/k2xrUim5Gq",2022-03-21 13:46:56,Diantara kamu dan dia 
"4. Terkait penggunaan jasa Pawang Hujan, Wakil Gubernur DKI Jakarta Ahmad mengatakan, akan disesuaikan dengan balap… https://t.co/nq1El3etXi",2022-03-21 13:40:14,Jakarta
"@JsDeyz_2 @MotoGP Soal wagub jkt lu baca aje beritanya

https://t.co/seK6I7hlzZ",2022-03-21 13:39:32,"Jakarta Capital Region, Indone"
lagi dengan penyelenggaraan event Jakarta Formula E. Citra yang baik untuk bisa membawa Indonesia menjadi tuan ruma… https://t.co/pYWnCEcNYG,2022-03-21 13:27:16,
"Kita boleh berbeda pandangan politik
tetapi sebagai WNI harusnya kita bangga, pagelaran motogp mandalika kemarin be… https://t.co/CtB5j8Xifx",2022-03-21 13:17:21,
Ketua Fraksi PKS DPRD DKI Jakarta Achmad Yani tak ingin penyelenggaraan Formula E di Jakarta menggunakan jasa pawan… https://t.co/osu3uDfcwJ,2022-03-21 13:10:47,Indonesia
"@CNNIndonesia Kalo tuh jadi ada event formula E bulan Juni, emang di bulan Juni lnagit jakarta ujan?
Yg bener aja drun...",2022-03-21 13:08:13,"Banten, Indonesia"
"@kurawa @korantempo Saya sebenarnya juga masih bingung, di jakarta sudah ada sirkuit sentul kok buat lagi sirkuit F… https://t.co/hodqMYAENI",2022-03-21 12:59:37,"Nusa Tenggara Timur, Indonesia"
@Dennysiregar7 @kumparan apalagi formula E lebih parah yg blum tentu jadi event nya digelar. mendingan dana nya bua… https://t.co/qYPxAr4rVI,2022-03-21 12:32:02,Dukuhlo_Bulakamba-brebes
"Progres pengaspalan tahap pertama pembangunan lintasan Formula E di kawasan Ancol, Pademangan, Jakarta Utara telah… https://t.co/A38gA6cTT6",2022-03-21 12:29:00,Jakarta
Formula E kolaborasi dengan penyelenggara MotoGP Mandalika https://t.co/1AjThwdFBF,2022-03-21 12:25:36,
Wagub DKI Riza Patria berharap Formula E Jakarta juga berjalan dengan sukses seperti MotoGP Mandalika. #TempoMetro https://t.co/xBWWw6WLeb,2022-03-21 12:21:20,Indonesia
@n1ckeff Keren banget... kalo formula E jakarta kira2 berapa seri yah....berharap lebih 1 seri....,2022-03-21 12:13:31,
"Suka2 pemprov Jakarta aja deh. dari dulu gak jauh2 dari ""akhirat"" . Kita tunggu aja gimana jadinya gelaran Formula E https://t.co/YSUSFRrrFh",2022-03-21 12:09:20,
Wagub DKI: Progres Pembangunan Sirkuit Formula E Capai 80 Persen https://t.co/JPAQcQjFM5,2022-03-21 12:07:32,"Jakarta, Indonesia"
PT Jakarta Propertindo (Jakpro) optimistis sirkuit Formula E di Ancol bakal rampung akhir Maret atau paling lambat… https://t.co/Yx3seJlhWl,2022-03-21 12:02:02,Indonesia
@denkmit Next.. Formula E on Jakarta..,2022-03-21 12:01:54,
@FirzaHusainID @erickthohir Wow pembalap Formula 1 pindah ke Formula E ... Sadis ... Formula E #the Great Racing on… https://t.co/tddqvxZELC,2022-03-21 11:58:29,DKI Jakarta
@DarulDharul @Dhar3M @editya77 @ilhamjati4 @Pai_C1AB @jakprogroup @Roni_ASC @TintonSuprapto_ @dprddkijakarta… https://t.co/01nGNESgg2,2022-03-21 11:47:46,russia
@triliuner007 @Dhar3M @editya77 @ilhamjati4 @Pai_C1AB @jakprogroup @Roni_ASC @TintonSuprapto_ @dprddkijakarta… https://t.co/uVL80LkXs6,2022-03-21 11:45:19,DKI Jakarta
Wagub DKI: Pengaspalan Sirkuit Formula E Selesai Tinggal Penanaman Rumput di Jalur https://t.co/HhztVqxcLE,2022-03-21 11:43:04,Indonesia
Wakil Gubernur DKI Jakarta Ahmad mengatakan akan menggunakan jasa pawang hujan untuk ajang balapan Formula E. Namun… https://t.co/b4gIRDAURG,2022-03-21 11:33:41,Jakarta
waduh kalo formula e dgn perencanaan abal2. berapa kerugian negaranya pak? kasian warga jakarta kalo terlalu banyak… https://t.co/z9LdrKA42q,2022-03-21 11:24:43,
@marufsirojudin1 @satriadjenar @fauzanindonisi @BocahArusBawah @Mdy_Asmara1701 @fpdip_jakarta @PDI_Perjuangan… https://t.co/ULm6OWV9nr,2022-03-21 11:24:09,DKI Jakarta
@Dhar3M @editya77 @ilhamjati4 @triliuner007 @Pai_C1AB @jakprogroup @Roni_ASC @TintonSuprapto_ @dprddkijakarta… https://t.co/lj1JTL82yu,2022-03-21 11:23:29,DKI Jakarta
@triliuner007 @satriadjenar @Dhar3M @editya77 @ilhamjati4 @Pai_C1AB @jakprogroup @Roni_ASC @TintonSuprapto_… https://t.co/UZ0VFckRqb,2022-03-21 11:22:12,DKI Jakarta
"Pembangunan sirkuit Formula E di kawasan Ancol, Jakarta Utara telah selesai untuk pengaspalan tahap pertama.
Penana… https://t.co/BwpjbaPiQv",2022-03-21 11:02:37,
"@TsamaraDKI wajar kok ada yg merasa malu karena gak lazim ketika balapan moto gp
klo km sudutkan org yg malu kebara… https://t.co/Rnj1lSdbkM",2022-03-21 10:52:48,
Progres Pembangunan Sirkuit Formula E Jakarta Diungkap Ahmad Riza Patria https://t.co/S19QysKP6I,2022-03-21 10:43:33,"Bandung, Jawa Barat"
"Juru bicara Dewan Pimpinan Pusat (DPP) Partai Solidaritas Indonesia (PSI), Sigit Widodo menyebutkan terdapat persam… https://t.co/tybHWZROQT",2022-03-21 10:38:45,Indonesia
Pemilihan waktu Formula E Jakarta disesuaikan bukan di musim hujan. https://t.co/oS6HUXoLXR,2022-03-21 10:19:03,"Jakarta, Indonesia"
@firzahusainInc Nich biar ente tahu siapa Pembalap terkenal Formula E #The Great Racing on the World in Jakarta soo… https://t.co/G9QCjwKcka,2022-03-21 10:01:43,DKI Jakarta
"Pembangunan sirkuit Formula E di kawasan Ancol, Jakarta Utara telah selesai untuk proses pengaspalan tahap pertama.… https://t.co/kHW1lhHfal",2022-03-21 10:00:11,
"""Saya kira itu memang harus disesuaikan dengan musimnya. Kalau musim hujan, bagaimana cara kami mengelola dengan ba… https://t.co/NbQGd9o11l",2022-03-21 09:59:24,NKRI
"@Taufik_hdyat28 @tvOneNews FORMULA E 4,5 TRILIUN UANG RAKYAT JAKARTA. SUMUR RESAPAN MUBAZIR 450 MILYAR",2022-03-21 09:40:19,
Apakah Jakarta akan pakai pawang hujan Mbak Rara untuk Formula E? #kumparanNEWS https://t.co/uinWnBkv7G,2022-03-21 09:20:13,
Formula E Jakarta akan digelar bulan Juni mendatang. Apakah nanti akan ada pawang hujan? https://t.co/ortG7hwpic,2022-03-21 09:20:13,"Jakarta, Indonesia"
@fahiraidris @Kemendag Bun .. Di Tweter lagi ramai Petugas Kebersihan Mandalika Komplen Penonton yg ninggalin Sampa… https://t.co/D5KwfON7dz,2022-03-21 09:13:05,
Elite PSI pun ikut menanggapi dengan menyinggung ajang Formula E yang digelar di Jakarta pada Juni 2022. Juru bicar… https://t.co/5YsiQ9SaS5,2022-03-21 09:00:35,
@GeiszChalifah Bang Masalah Sampah setelah Efen Formula E tolong di Konsentrasiin Panitia dan Cari Solusi sekaligus… https://t.co/fNKFrmdkqc,2022-03-21 08:58:34,
"Wakil Gubernur DKI Jakarta Ahmad mengatakan, penggunaan jasa pawang hujan akan... https://t.co/xB3wxEnuq8",2022-03-21 08:44:40,Jakarta
"@Muhammad_Getar Trimakasih Saudara ku Evaluasi nya ,sya yaqin krn ini kecintaan Pda Konsep budaya bagus di Indonesi… https://t.co/BoMtRtmT8Y",2022-03-21 08:44:22,
Ketua Fraksi PDI Perjuangan DPRD DKI Jakarta Gembong Warsono menilai penyelenggaraan Formula E tak perlu memakai pa… https://t.co/eojVbsqG76,2022-03-21 08:26:02,Indonesia
"@tatakujiyati Kalau akau, bangga akan ke2nya  Mandalika target dan pasarnya adalah untuk Pariwisata dgn keindahan a… https://t.co/K1cESzfcQf",2022-03-21 08:24:27,
"Orang2 ribut bgt bandingin GP Mandalika sama Formula E Jakarta. Padahal Pak Jokowinya setuju sama Formula E, Pak An… https://t.co/dQokMKDTcH",2022-03-21 08:16:29,Manhattan-NY
Apa Kabar Formula E di Jakarta 2022? https://t.co/wRMPvJ8hq9,2022-03-21 07:52:01,South Wakanda
"@_ekokuntadhi Kira2 nnti pak jokowi kaget ngak ya, formula E berlangsung di jakarta https://t.co/hhxXMgF7Y2",2022-03-21 07:41:25,"DKI Jakarta, Indonesia"
@Gensar_tpbolon Sekda Syaifullah sudah berangkat menghadap illahi... mengabarkan kepada penduduk akhiirat tentang F… https://t.co/r3Ok6GVqrY,2022-03-21 07:37:13,"Cengkareng, Indonesia"
"Gk akan ada komentar ttg formula e kok dari netizen.
Lha buat apa coba.
Biarkan saja jadi catatan sejarah buat pemp… https://t.co/ibdYLrjkAy",2022-03-21 07:20:05,jogja
"Lupakan kontroversi mba Rara dgn tetabuhan panci emas beliau, kini saatnya kita berharap momen sukses internasional… https://t.co/5HpLmFKUup",2022-03-21 07:19:06,Jakarta - Indonesia
"Ketua Komite Pelaksana Formula E Jakarta, Ahmad Sahroni mengatakan, pembangunan sirkuit Formula E di kawasan Ancol,… https://t.co/IvKfX6MVjS",2022-03-21 07:15:14,Jl. Kebahagiaan No.4-14Jakarta
"Nama Anies Terseret, PSI: MotoGP Perlu Pawang Hujan, Formula E Jakarta Butuh... https://t.co/H3OwEk0GOM",2022-03-21 07:14:18,Jakarta
Ketua Fraksi PKS DPRD DKI Jakarta Achmad Yani mengaku dirinya tak ingin penyelenggaraan Formula E di Jakarta menggu… https://t.co/jQTa1rSepP,2022-03-21 07:05:26,Indonesia
"Pembangunan Sirkuit Formula E Jakarta, Pengaspalan Tahap Satu Rampung https://t.co/mHNMdPYycO",2022-03-21 06:27:02,
Juru bicara DPP Partai Solidaritas Indonesia (PSI) Sigit Widodo mengungkap persamaan antara perhelatan MotoGP di Ma… https://t.co/Ss5tbXNGyU,2022-03-21 06:04:02,Indonesia
"😀😀Pawang Anggaran😀😀??
Menusuk hati, menikam rasa, menohok...mak Jleeb...!!! https://t.co/xokl7KJphS",2022-03-21 06:02:22,
@sungganteng La iya Dok.. petani kita aja kekeringan malah minta hujan..  ada doanya juga ada sholatnya... Kok bisa… https://t.co/r5qesjzk9o,2022-03-21 05:57:38,
"Ternyata saat Anies Baswedan beredar di Mandalika dan ikut menonton MotoGP, bikin para buzzeRP kejang-kejang.
Mudah… https://t.co/3PSX1p39Uw",2022-03-21 05:46:16,
"@kurawa @jokowi Sepertinya event formula e sengaja dibikin gagal oleh Anis, dunia tau nya itu event negara bukan Ja… https://t.co/bpPv0npLeg",2022-03-21 05:37:17,Worldwide
@NdrewsTjan Tergantung dari lingkup liputan dan gebyarnya... kalo lingkupnya hanya seputar warga DKI Jakarta nggak… https://t.co/RyQf5vh3HH,2022-03-21 05:29:07,
"Balapan Formula E Jakarta di ramal akan menggemparkan dunia akhirat.

Pincuk,marai duguyu ae 😃🤭 https://t.co/iyxZFJJDkI",2022-03-21 05:15:26,Belgorod
"@kinniku_man @arissuwandi @pramono139 @IsmailBhakti @kurawa @ewinwinarti @jokowi https://t.co/Ptz4CY9IOc

kalo ngik… https://t.co/D9rFxTOEEC",2022-03-21 04:58:25,
@kurawa @jokowi Bukan nya formula E bermasalah yah di Jakarta?? Klo pak de ikut ngebantu nanti yg ada kena jebakan Batman dong?,2022-03-21 04:50:45,"Karawang, Jawa Barat"
"@kurawa @jokowi Krn Formula E sukses Indonesia bangga , bukan cuma Jakarta atau sekelompok orang",2022-03-21 04:49:54,indonesia
"Di era SBY sirkuit Sentul dua kali dipakai dlm ajang balap mobil A1 pada musim balap 2005/6 dan 2006/7

Berikutnya… https://t.co/2Nc7K1CEgg",2022-03-21 04:49:08,"Jakarta, Indonesia"
"Event MOTOGP Pertamina Grand Prix Of Indonesia 2022 Di Pertamina Mandalika Street Sircuit Sukses👏🏼✨
Selanjutnya Eve… https://t.co/HlucY5emFY",2022-03-21 04:47:47,INDONESIA
"@djody_surya26 @firzahusainInc Formula E terkenal
Tp org Jakarta lbh kenal (dan inget) sama janji pemodalan Oke Oce… https://t.co/MEv2qNhsI7",2022-03-21 04:44:30,"Jakarta Capital Region, Indone"
"@BEMUI_Official Ya mahasewa beraksi lagi, korupsi DP 0 rupiah &amp; formula e buat rakyat miskin jakarta bertambah &amp; ba… https://t.co/anYp6RRonk",2022-03-21 04:40:16,
"@_ekokuntadhi @Andrew__Surya Dilema formula e wan got, mau pakai pawang hujan gak akan berhasil, pawangnya baru mau… https://t.co/L401XCkIRy",2022-03-21 04:20:33,
"@MotoGP #Mandalika Sudah berakhir, Saatnya menyambut Balapan formula E di jakarta. Harapan anda ? @aniesbaswedan @FIAFormulaE 
@DKIJakarta",2022-03-21 04:14:21,
"KPK tegaskan tak main- main usut dugaan korupsi formula E jakarta
#KPKProject https://t.co/KuHRrYHXT6",2022-03-21 04:14:16,
Disewakan Apartemen St. Moritz Puri Indah Jakarta Barat - Tower Presidential 3 Bedrooms Fully Furnished… https://t.co/Ge28sZVrX4,2022-03-21 04:04:51,"Jakarta Capital Region, Indone"
Sewa apartemen Sudirman Park Jakarta Pusat murah tipe studio/1BR/2BR full furnished langsung pemilik tanpa perantar… https://t.co/7EPNn9HyjE,2022-03-21 03:53:58,"Jakarta Capital Region, Indone"
"Live Event Formula E Jakarta.

gak pake hujan, gak pake pawang!

https://t.co/TIq7e16xYR",2022-03-21 03:51:00,"West Borneo, Indonesia"
Tahun depan Ada E FORMULA di jakarta...... 🤔 penontonnya lebih banyak mana nih???? @KRMTRoySuryo2 ...... Tahun depa… https://t.co/68nwYKhMwn,2022-03-21 03:48:27,"Florida, USA"
@kesittt Kira2 sirkuit formula e tar tengah2nya dilubangi gede2 ga buat sumur resapan kayak dijalanan di kampung jakarta,2022-03-21 03:44:00,
"PSI: MotoGP Perlu Pawang Hujan, Formula E Jakarta Butuh Pawang Tuyul https://t.co/t6EkCFpsDR",2022-03-21 03:35:45,Jakarta
"@Babi_TIDAKHARAM @mickeynasution Kita lihat nanti ketika JIS diresmikan dan event formula E berlangsung, apakah mas… https://t.co/0Y6IILcwmQ",2022-03-21 03:35:26,
"Formula E Jakarta perlu juga Pawang Anggaran, masalahnya tuyul² Formula E itu rata - rata misterius 😅😅 https://t.co/1tKKg0kYfy",2022-03-21 03:33:57,
"PSI: MotoGP Perlu Pawang Hujan, Formula E Jakarta Butuh Pawang Tuyul https://t.co/OmZNsGFksv",2022-03-21 03:25:11,Jakarta
"Fix ya, Formula E gak jadi tahun 2024 di Jakarta 😉😉 https://t.co/tobiyTMZFv",2022-03-21 03:23:43,
@jayusman92 @CNNIndonesia sakit hati 2 taon gagal mulu pengen nonton formula e jakarta,2022-03-21 03:19:42,NKRI garis keras
"Sebuah pengalaman untuk event² besar lainnya. Berikutnya Formula E, jgn sampe kayak begini panitianya. 
Agar nantin… https://t.co/ZclHLikWwo",2022-03-21 03:18:37,
@aniesbaswedan @MotoGP Smoga formula E Jakarta juga sukses pak,2022-03-21 03:01:25,Di hatimu
"Jakarta vs Everybody ❤️
.
.
🔥 Premium Tumbler
🔴 ONE DAY SERVICE
📱0895-0565-7923
💰 GARANSI 100%
.
.
.
#jakartahits… https://t.co/kUbTCSwTgG",2022-03-21 02:46:17,INDONESIA
"Perlu diperbaiki pengaturan lalu lintas dan bus cadangan di Mandalika. 

Semoga jakarta bisa selenggarakan formula… https://t.co/33T5tNyvgB",2022-03-21 02:45:17,Chelsea Real Madrid ManUtd Mou
@aniesbaswedan @MotoGP Mantappp pak! Bawa Formula 1 maen ke Jakarta pak abis formula E,2022-03-21 02:38:46,
"Menghitung hari ...!!

Molornya pembangunan sirkuit Formula E di Jakarta

Kontrak berakhir tgl 28 Maret 2022, waktu… https://t.co/t4pEtFiWMQ",2022-03-21 02:34:02,Indonesia 🇮🇩
Juru bicara DPP PSI Sigit Widodo mengatakan warga Jakarta memerlukan pawang anggaran untuk mengusir tuyul-tuyul yan… https://t.co/O4e07nTJGs,2022-03-21 02:30:00,Indonesia
"@Arfannn1 @kurawa @jokowi Sejak kapan BSD masuk wilayah Jakarta???🤣🤣🤣
Bener kata Kapolda NNTI akan di siap kan trek… https://t.co/RX9JYuMDrT",2022-03-21 02:19:51,"Jakarta Barat, DKI Jakarta"
@BahasaHati6 halu @korantempo apakabar artikelmu kmaren? formula E jakarta gimana update beritanya? kerja yg bener dong jurnalisnya😁,2022-03-21 02:18:20,"ÜT: -6.221759,106.825376"
@Dennysiregar7 @kumparan Formula E juga jangan dinyinyirin krn akan membangkitkan ekonomi di Jakarta  khususnya..,2022-03-21 02:02:36,
"PSI Menyindir, Katanya MotoGP Perlu Pawang Hujan, Formula E Jakarta Butuh Pawang Anggaran Usir Tuyul… https://t.co/cUxMeNIaeW",2022-03-21 02:00:46,"Jakarta, Indonesia"
@marlina_idha Apakah formula E sudah selesai digelar di Jakarta  ????,2022-03-21 01:44:49,
"@Mdy_Asmara1701 Super kreen, jangan lupa event berikutnya yakni Formula E di jakarta. Gaungkan tagar… https://t.co/IigVmCmJmb",2022-03-21 01:32:43,lombok island
@prayogayuliano @mikefilletti @denkmit Lah kalo tdk diklaim terus apa dasar asumsi anda kalo dibangun di Jakarta An… https://t.co/T6ivmuy4fQ,2022-03-21 01:29:04,
"Pagii Senin Jakarta ke Bogor Menuju Puncak via Tol Jagorawi Terbaru Maret 2022, gegara nonton #ElClasico Barcelona… https://t.co/sAGYK2mARP",2022-03-21 01:27:57,"Jakarta Timur, DKI Jakarta"
"@pakarkampanye Sehat sllu pak Anies semoga sllu di lindungi Allah, SWT,kita sllu dukung kegiatan nya semoga sukses… https://t.co/OgSX4MKDic",2022-03-21 01:26:36,🇨🇦🌏
"Sejak awal perencanaan Formula E, tuyul-tuyul sudah mengganggu uang rakyat

""Warga Jakarta perlu pawang anggaran un… https://t.co/e0uiZRNoqR",2022-03-21 01:12:41,"ÜT: 55.753181,37.618633"
"MotoGP di Sirkuit Mandalika dan Formula E di Jakarta sama-sama memerlukan pawang.

“Kalau MotoGP perlu pawang hujan… https://t.co/0O7XrKYDVa",2022-03-21 01:09:11,"ÜT: 55.753181,37.618633"
"@kurawa @jokowi Formula E, aroma Mark-Up nya kenceng, Mas.
Kalau Jokowi ikut bantu, kesenangan Gubernur Jakarta yan… https://t.co/bsY6aq2BQB",2022-03-21 00:58:12,cimahi
Perhelatan MotoGP Mandalika terbilang sukses meskipun kurang meriah karena Marc Marquez tidak ikut balapan. Tapi cu… https://t.co/HZyqypSMrj,2022-03-21 00:47:31,
"Abis MotoGP Mandalika ada Formula E di Jakarta. Yuk kita dukung, sama-sama bawa nama Indonesia 🇮🇩

Tinggal dicek aj… https://t.co/ZKOF1iW72Q",2022-03-21 00:42:02,"Jakarta, Indonesia"
"Kabar terbaru pembangunan sirkuit Formula E di kawasan Ancol, Jakarta Utara. Catat tanggalnya ya. #SirkuitFormulaE https://t.co/Hk9YmGzBqJ",2022-03-21 00:23:03,Indonesia
@ruhutsitompul Formula e nanti lebih keren deh ... Siapa dulu gubernurnya ....  Penonton bakal  tumpah ruah di jaka… https://t.co/Qqdn1dhUxx,2022-03-21 00:16:34,
"Mantab pak Anies. 👏
Berikutnya tunggu sejarah gelaran Formula E di Jakarta. 👌

Seharusnya pendukung bapak malu sete… https://t.co/dOakAkrwTe",2022-03-21 00:11:23,
"MotoGP sukses, kita saksikan Formula E selanjutnya ... Kita harus banyak banyak berdo'a, minimal Jakarta bisa menya… https://t.co/rJH5P6OyUi",2022-03-21 00:04:19,
@nursalr @Belok_dong Gak sih bro kita yakin formula e itu jadi maen di jakarta tapi pertanyaanya ada yg nonton gak… https://t.co/K7DFDTwdHs,2022-03-20 23:30:33,Kartasura hadiningrat
"@Belok_dong @nursalr Ah gak malu,yang malu itu jakarta sama gubernurnya yang maksa gelar formula e.Dalam waktu 2 ta… https://t.co/FFrors3VVC",2022-03-20 23:21:14,
"Sebut MotoGP Mandalika Perlu Pawang Hujan, PSI: Formula E Jakarta Perlu Pawang Anggaran untuk Usir Tuyul https://t.co/S0ZCXR19HT",2022-03-20 23:10:05,
Heran apa untungnya membanding2kan F1 mandalika sama Formula E Jakarta..dua2nya berpotensi secara ekonomi dan branding nama negara..,2022-03-20 18:18:12,Jkt-Bjm-Jogja-Batam
Debat-debat tolol itu pasti akan tetap berlanjut sampe Formula E di Jakarta nanti. Capek bgt liatnya.,2022-03-20 17:27:36,Indonesia
"@ernestprakasa Doakn dan smangati juga bg. 
Smoga trsmogakan
*Formula E jakarta
*Formula 1 d bintan 
*kabarnya akan… https://t.co/biJDXSguCq",2022-03-20 17:26:29,pulau kodomo
"@jokowi Smoga tahun2 brikutnya bisa lebih baik lagi pak🙏🙏. 
Indonesia bisa💪💪
Smakin byk event internasional di indo… https://t.co/xGsarzXIlE",2022-03-20 17:08:35,pulau kodomo
"@Rexa95320619 @niniqwahyuni @Aprillia_MAN @DokterTifa Yg usik buadaya org siapa ??
Mslh pawang hujan, kepercayaan o… https://t.co/igFLy7xPLK",2022-03-20 16:13:06,"Brisbane, Queensland"
"Padahal pemerintah juga mendorong Formula E, FE atau MotoGP sama-sama nguntungin buat Indonesia itu sendiri padahal… https://t.co/LHbDL7ftFZ",2022-03-20 15:48:22,"Bandung, Jawa Barat, Indonesia"
